2020-07-22 02:15:54 

# COVERAGE 
POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
-4975	3.92858101813074	3.6494526954387	4.20770934082277	1071	1.09183548248679	1.00467694882838
-4974	3.87556398906203	3.60030201123841	4.15082596688566	1069	1.09172960038047	1.00486369786892
-4973	3.88160069309484	3.60565755459329	4.15754383159638	1069	1.09162384638144	1.00504880303826
-4972	3.82727035679958	3.55316922477883	4.10137148882033	1069	1.09151822073949	1.00523226019564
-4971	3.79105013260273	3.52001680478236	4.06208346042311	1069	1.09141271728306	1.00541407111515
-4970	3.77897672453712	3.50824518904892	4.04970826002532	1069	1.09130734189321	1.00559422647114
-4969	3.75482990840589	3.48617497166411	4.02348484514768	1069	1.09120209011943	1.00577272645408
-4968	3.72813388486006	3.46173195089981	3.99453581882031	1068	1.09109696515706	1.00594956420955
-4967	3.72209152848266	3.45417802617169	3.99000503079362	1068	1.09099196556334	1.00612473715668
-4966	3.72557989917477	3.45970657151728	3.99145322683225	1067	1.09088709139	1.00629824133718
-4965	3.67459157872405	3.41280138617103	3.93638177127707	1066	1.09078234183022	1.00647007358454
-4964	3.67459157872405	3.41547331804553	3.93370983940258	1066	1.09067771711257	1.00664022977705
-4963	3.67459157872405	3.41470710578622	3.93447605166188	1066	1.09057321877411	1.00680870458453
-4962	3.67719574464003	3.41943750354132	3.93495398573874	1067	1.09046884349645	1.00697549715847
-4961	3.68583739021821	3.4279281415938	3.94374663884263	1068	1.09036459486097	1.00714060028036
-4960	3.68583739021821	3.42946885085456	3.94220592958187	1068	1.09026047105724	1.00730401170912
-4959	3.69446286807782	3.43794114349909	3.95098459265656	1069	1.09015647312413	1.00746572657233
-4958	3.68238946001221	3.42542757460416	3.93935134542026	1069	1.09005259870889	1.00762574313095
-4957	3.70653627614344	3.44815101484539	3.96492153744149	1069	1.08994885022368	1.0077840552425
-4956	3.74528965932227	3.48462611090781	4.00595320773673	1070	1.08984522459326	1.00794066183667
-4955	3.71513434805559	3.45432313699196	3.97594555911921	1070	1.0897417250009	1.00809555605628
-4954	3.71513434805559	3.45470174546796	3.97556695064321	1070	1.08963834867124	1.00824873655423
-4953	3.69704116129557	3.43804359498933	3.95603872760182	1070	1.0895350985443	1.00840019669609
-4952	3.72116541030892	3.46076166821757	3.98156915240027	1070	1.08943197178955	1.00854993518648
-4951	3.72116541030892	3.46000491646079	3.98232590415705	1070	1.08932896942069	1.00869794717267
-4950	3.77794524289566	3.51203425724538	4.04385622854594	1071	1.08922609088985	1.00884422924688
-4949	3.74179265683924	3.47532822700843	4.00825708667005	1071	1.08912333886167	1.00898877502555
-4948	3.72974179482044	3.46248100116587	3.997002588475	1071	1.08902070832378	1.00913158523634
-4947	3.73576722582984	3.46596779685553	4.00556665480415	1071	1.08891820074887	1.00927265460002
-4946	3.75986894986745	3.48909407855103	4.03064382118387	1071	1.08881582037883	1.00941197526887
-4945	3.74781808784865	3.4766203824018	4.01901579329549	1071	1.08871356342942	1.00954954683346
-4944	3.72371636381103	3.45679574130391	3.99063698631816	1071	1.08861142987165	1.00968536540459
-4943	3.71166550179223	3.44505788894878	3.97827311463567	1071	1.08850941857309	1.00981942811634
-4942	3.72974179482044	3.46064474130208	3.99883884833879	1071	1.08840753270219	1.00995172811257
-4941	3.76589438087685	3.49369853970133	4.03809022205238	1071	1.08830576907753	1.01008226442787
-4940	3.71769093280163	3.44927034104019	3.98611152456307	1071	1.08820412927088	1.0102110316865
-4939	3.70564007078283	3.43789902374244	3.97338111782321	1071	1.08810261473363	1.010338024623
-4938	3.69358920876402	3.42616227433914	3.96101614318889	1071	1.08800122323221	1.01046324139288
-4937	3.71769093280163	3.44963751349107	3.98574435211219	1071	1.08789995581157	1.01058667710765
-4936	3.69961463977342	3.43406252229547	3.96516675725137	1071	1.08779880865024	1.01070833139923
-4935	3.71769093280163	3.44963751349107	3.98574435211219	1071	1.08769778669008	1.01082819575837
-4934	3.70564007078283	3.43570093109547	3.97557921047018	1071	1.08759688783544	1.01094626821317
-4933	3.69961463977342	3.42928401386462	3.96994526568223	1071	1.08749611296682	1.01106254402621
-4932	3.70564007078283	3.43716432658004	3.97411581498561	1071	1.08739545947984	1.01117702169975
-4931	3.74781808784865	3.47698378986895	4.01865238582835	1071	1.08729492923217	1.01128969558767
-4930	3.79602153592387	3.52325803095927	4.06878504088847	1071	1.08719452306268	1.01140056098997
-4929	3.78999610491447	3.51540165755293	4.064590552276	1071	1.0870942378256	1.01150961691342
-4928	3.78999610491447	3.51432774264882	4.06566446718011	1071	1.08699407663545	1.01161685654073
-4927	3.76589438087685	3.49333694760685	4.03845181414686	1071	1.08689403664178	1.01172227860449
-4926	3.76941390833562	3.49811400751312	4.04071380915811	1070	1.08679412319917	1.01182587420015
-4925	3.76941390833562	3.49957275713244	4.03925505953879	1070	1.08669432895348	1.01192764625344
-4924	3.75132072157561	3.47884201392674	4.02379942922448	1070	1.08659465834944	1.01202758670594
-4923	3.77544497058896	3.50344931012366	4.04744063105425	1070	1.08649510951854	1.012125693377
-4922	3.76338284608228	3.4927808345896	4.03398485757496	1070	1.08639568405733	1.01222196085856
-4921	3.79353815734897	3.52199974241098	4.06507657228695	1070	1.08629638059431	1.01231638650724
-4920	3.81766240636231	3.5440817582359	4.09124305448873	1070	1.08619719883003	1.01240896668115
-4919	3.81766240636231	3.54372132080708	4.09160349191755	1070	1.0860981402379	1.0124996960857
-4918	3.84178665537566	3.56726044841952	4.1163128623318	1070	1.08599920270419	1.0125885727698
-4917	3.82369346861565	3.54691859630555	4.10046834092576	1070	1.08590038772716	1.01267559141513
-4916	3.81163134410898	3.53729751778687	4.08596517043108	1070	1.08580169313431	1.01276075012606
-4915	3.81163134410898	3.53586253229704	4.08740015592092	1070	1.0857031223744	1.01284404176418
-4914	3.75132072157561	3.48138885083666	4.02125259231455	1070	1.08560467204399	1.01292546558214
-4913	3.77544497058896	3.50563474958817	4.04525519158974	1070	1.08550634456208	1.01300501540101
-4912	3.74528965932227	3.47569399672017	4.01488532192437	1070	1.08540813828648	1.01308268883078
-4911	3.77544497058896	3.50381232898261	4.0470776121953	1070	1.08531005315907	1.01315848200355
-4910	3.80560028185564	3.53159389673788	4.0796066669734	1070	1.08521209065764	1.01323238961723
-4909	3.82369346861565	3.54870693564954	4.09868000158176	1070	1.08511424840253	1.0133044099709
-4908	3.82614869097088	3.55174821583163	4.10054916611014	1071	1.08501652829739	1.01337453736441
-4907	3.83819955298969	3.56530627916789	4.11109282681149	1071	1.08491892960635	1.01344276856195
-4906	3.82012325996148	3.54676837447602	4.09347814544695	1071	1.08482145341104	1.01350909862998
-4905	3.77191981188626	3.4997543784822	4.04408524529032	1071	1.08472409678794	1.01357352637669
-4904	3.74879320437309	3.47827490147447	4.0193115072717	1069	1.08462686025868	1.01363604739209
-4903	3.71257298017624	3.44371571553619	3.9814302448163	1069	1.08452974804534	1.01369665380701
-4902	3.71604917210525	3.44959015378088	3.98250819042962	1068	1.08443275366037	1.01375534776146
-4901	3.72464638824186	3.45695079731347	3.99234197917024	1069	1.08433588165528	1.0138121210778
-4900	3.73068309227467	3.46375586681749	3.99761031773185	1069	1.08423912994976	1.01386697177713
-4899	3.73671979630747	3.47130740285141	4.00213218976354	1069	1.08414249930345	1.01391989522563
-4898	3.70653627614344	3.44135359748575	3.97171895480113	1069	1.08404598960904	1.01397088759982
-4897	3.71860968420905	3.45348315732533	3.98373621109277	1069	1.08394960015732	1.01401994563926
-4896	3.77897672453712	3.51303454931766	4.04491889975658	1069	1.08385333298098	1.01406706351842
-4895	3.78501342856993	3.5202209191607	4.04980593797915	1069	1.08375718373653	1.01411224137705
-4894	3.77897672453712	3.51229212621332	4.04566132286092	1069	1.08366115619216	1.0141554717656
-4893	3.83330706083238	3.56360291086531	4.10301121079945	1069	1.08356524879265	1.01419675221513
-4892	3.83330706083238	3.56323661498391	4.10337750668086	1069	1.08346946335622	1.01423607709956
-4891	3.78606009234319	3.52049300494227	4.05162717974411	1067	1.08337379590421	1.01427344621895
-4890	3.76791603439266	3.504504009659	4.03132805912632	1067	1.08327824830484	1.01430885390055
-4889	3.74372395712529	3.48094253857285	4.00650537567774	1067	1.08318282254088	1.01434229436332
-4888	3.72907481465242	3.46867929378101	3.98947033552382	1066	1.083087516736	1.0143737654396
-4887	3.7048600431287	3.44320614958001	3.96651393667739	1066	1.08299232935021	1.01440326464745
-4886	3.72302112177149	3.46183367631447	3.9842085672285	1066	1.08289726316723	1.01443078545514
-4885	3.73512850753335	3.47248187911176	3.99777513595493	1066	1.08280231661514	1.01445632541042
-4884	3.77647273587932	3.50735268019226	4.04559279156637	1068	1.082707490705	1.01447987964143
-4883	3.79459980501154	3.52557539191329	4.06362421810979	1068	1.08261278349297	1.01450144604485
-4882	3.81876923052117	3.54877445917438	4.08876400186795	1068	1.08251819451277	1.01452102113333
-4881	3.82481158689857	3.5541178790568	4.09550529474035	1068	1.08242372659577	1.01453859832882
-4880	3.82123365276677	3.54999943026031	4.09246787527323	1069	1.0823293785936	1.01455417478261
-4879	3.845380468898	3.57391892716315	4.11684201063284	1069	1.08223514975713	1.01456774727217
-4878	3.8489810124082	3.57915889512908	4.11880312968732	1068	1.0821410387905	1.01457931308776
-4877	3.83444424687793	3.56580242538019	4.10308606837566	1067	1.08204704957996	1.01458886466106
-4876	3.79459980501154	3.52742253398225	4.06177707604083	1068	1.08195317943361	1.01459640059094
-4875	3.81272687414376	3.54676392384892	4.0786898244386	1068	1.08185942680756	1.01460191840058
-4874	3.79459980501154	3.52779349695826	4.06140611306481	1068	1.08176579326721	1.01468782428148
-4873	3.78001207302635	3.51478664129176	4.04523750476093	1067	1.08167227823928	1.01479342082014
-4872	3.79210811166003	3.52582724435461	4.05838897896545	1067	1.08157888386874	1.0149876998295
-4871	3.85502336878561	3.58340742868357	4.12663930888764	1068	1.08148560875795	1.01511871511161
-4870	3.84293865603079	3.57344858552125	4.11242872654034	1068	1.08139244981282	1.01514941448625
-4869	3.84293865603079	3.57418463870647	4.11169267335511	1068	1.08129941198868	1.01516795179758
-4868	3.86106572516301	3.59241887221861	4.12971257810742	1068	1.08120649152744	1.01516394337407
-4867	3.87315043791783	3.60347271332126	4.14282816251439	1068	1.08111369166638	1.01509367493478
-4866	3.86710808154042	3.59812917523116	4.13608698784969	1068	1.08102100826425	1.01508415868996
-4865	3.8489810124082	3.58285492650794	4.11510709830846	1068	1.0809284432386	1.01507748171698
-4864	3.85502336878561	3.58893335233833	4.12111338523289	1068	1.08083599816743	1.01513924724736
-4863	3.86106572516301	3.59389765250766	4.12823379781836	1068	1.08074367019277	1.0152752541401
-4862	3.87315043791783	3.60384023201033	4.14246064382533	1068	1.0806514604684	1.01544159903261
-4861	3.85863632414529	3.59013647501248	4.12713617327811	1067	1.08055936887599	1.01550794461232
-4860	3.87919279429524	3.61028768050696	4.14809790808351	1068	1.08046739737577	1.01567325910616
-4859	3.86710808154042	3.59702676702154	4.13718939605931	1068	1.08037554141707	1.015790878883
-4858	3.87919279429524	3.60845232648577	4.1499332621047	1068	1.08028380465272	1.01593211855186
-4857	3.89127750705005	3.61769996358234	4.16485505051776	1068	1.08019218593437	1.01611552906104
-4856	3.88887642072951	3.61688880884247	4.16086403261654	1067	1.08010068412324	1.01631754954934
-4855	3.87073236277898	3.60156727667786	4.13989744888009	1067	1.08000930042521	1.01651171536749
-4854	3.85863632414529	3.58829492974178	4.12897771854881	1067	1.0799180357518	1.0166814645136
-4853	3.87073236277898	3.59826954962008	4.14319517593788	1067	1.07982688647301	1.01689750121159
-4852	3.85863632414529	3.58829492974178	4.12897771854881	1067	1.07973585693654	1.01703195742135
-4851	3.84049226619477	3.57077941377046	4.11020511861907	1067	1.07964494403082	1.01717819905296
-4850	3.8163001889274	3.54608266513196	4.08651771272283	1067	1.07955414772614	1.01734706191111
-4849	3.83689629965339	3.56700407665875	4.10678852264803	1068	1.07946346935293	1.01755288257162
-4848	3.76186801507582	3.4946844644895	4.02905156566214	1067	1.07937290850148	1.01765693579109
-4847	3.72557989917477	3.46045406840343	3.9907057299461	1067	1.07928246427627	1.01773476502132
-4846	3.68929178327371	3.42625249600985	3.95233107053757	1067	1.07919213900704	1.01771771674925
-4845	3.66509970600635	3.40537109160771	3.92482832040498	1067	1.07910192990768	1.01764206981724
-4844	3.71000681572784	3.4453846349515	3.97462899650418	1068	1.07901183722647	1.0175547991253
-4843	3.71604917210525	3.44921870798238	3.98287963622812	1068	1.07892186243199	1.01746352492268
-4842	3.69187974659562	3.42717504677707	3.95658444641417	1068	1.0788320028986	1.01732293003781
-4841	3.71860968420905	3.44941279607307	3.98780657234503	1069	1.07874226144905	1.01725533703958
-4840	3.71860968420905	3.4490458108999	3.9881735575182	1069	1.07865263739034	1.01716339394104
-4839	3.74275650034028	3.47147898048052	4.01403402020004	1069	1.07856312867704	1.01700622106457
-4838	3.77294002050431	3.50144816121127	4.04443187979736	1069	1.07847373691409	1.01681564687503
-4837	3.77294002050431	3.50327496231967	4.04260507868895	1069	1.07838446269247	1.01667833721113
-4836	3.78501342856993	3.51541113483604	4.05461572230382	1069	1.0782953031255	1.01649103745845
-4835	3.74879320437309	3.48195433896962	4.01563206977655	1069	1.07820626100745	1.01621776218817
-4834	3.71860968420905	3.45422995572224	3.98298941269586	1069	1.07811733644421	1.0158960577705
-4833	3.73671979630747	3.47205339462904	4.0013861979859	1069	1.07802852702582	1.01548988876564
-4832	3.74275650034028	3.47849362787061	4.00701937280995	1069	1.07793983428084	1.01508795684024
-4831	3.74275650034028	3.47737372508928	4.00813927559128	1069	1.07785125647884	1.01469077501042
-4830	3.71257298017624	3.44779129760537	3.97735466274712	1069	1.07776279467191	1.01440555434756
-4829	3.71860968420905	3.45460414710154	3.98261522131656	1069	1.07767445020467	1.01400064439362
-4828	3.70653627614344	3.44397612573837	3.96909642654851	1069	1.07758622107006	1.01364101076639
-4827	3.72464638824186	3.46141963643557	3.98787314004815	1069	1.07749810803817	1.01325677177632
-4826	3.74879320437309	3.4856852265836	4.01190118216257	1069	1.07741011155244	1.01291593452697
-4825	3.73671979630747	3.47468108981915	3.99875850279579	1069	1.07732222935894	1.01262771117501
-4824	3.73068309227467	3.46786137634237	3.99350480820696	1069	1.07723446347708	1.01245474253373
-4823	3.73671979630747	3.47242718012973	4.00101241248521	1069	1.07714681360502	1.01227517378606
-4822	3.74879320437309	3.48530976051407	4.0122766482321	1069	1.07705927779374	1.01205303389372
-4821	3.71860968420905	3.45875581316082	3.97846355525729	1069	1.07697185939177	1.0118127177377
-4820	3.66166796470859	3.40519237365243	3.91814355576475	1068	1.07688455478759	1.01158526127003
-4819	3.66166796470859	3.40519237365243	3.91814355576475	1068	1.07679736573485	1.01139938433811
-4818	3.66166796470859	3.40557883828974	3.91775709112743	1068	1.07671029264064	1.01117890240561
-4817	3.60728675731192	3.35291719049872	3.86165632412512	1068	1.07662333412782	1.01089913342717
-4816	3.64616923581537	3.3902069056334	3.90213156599733	1069	1.07653649107144	1.01066752376006
-4815	3.64616923581537	3.3902069056334	3.90213156599733	1069	1.0764497636125	1.01048100352283
-4814	3.6763527559794	3.41936388034535	3.93334163161345	1069	1.07636315091813	1.01017879694554
-4813	3.6763527559794	3.41936388034535	3.93334163161345	1069	1.07627665211133	1.00987591863874
-4812	3.68238946001221	3.42351111675205	3.94126780327238	1069	1.07619026887843	1.00954186821278
-4811	3.71257298017624	3.45193060046721	3.97321535988528	1069	1.07610400035606	1.00925466431999
-4810	3.71257298017624	3.45307096001766	3.97207500033483	1069	1.0760178465066	1.00895517769408
-4809	3.71860968420905	3.45989964832959	3.97731972008851	1069	1.07593180690207	1.00867215655867
-4808	3.74275650034028	3.48454846331474	4.00096453736582	1069	1.07584588208263	1.00830942298632
-4807	3.71860968420905	3.46258846988216	3.97463089853594	1069	1.0757600730967	1.00786859666798
-4806	3.6763527559794	3.42129453489452	3.93141097706428	1069	1.07567437724889	1.00751919092664
-4805	3.65824264388098	3.404659654492	3.91182563326997	1069	1.07558879601064	1.00724648630737
-4804	3.6703160519466	3.4167859472459	3.92384615664729	1069	1.07550332950961	1.00701469353518
-4803	3.6703160519466	3.41484374415921	3.92578835973399	1069	1.07541797675019	1.00680569414363
-4802	3.64616923581537	3.39098052123435	3.90135795039639	1069	1.07533273796686	1.00663720897904
-4801	3.64013253178256	3.38647297032351	3.89379209324161	1069	1.07524761337524	1.00638159846616
-4800	3.66427934791379	3.40800793670004	3.92055075912754	1069	1.07516260308596	1.00612284236737
-4799	3.65824264388098	3.40233126122	3.91415402654197	1069	1.07507770633652	1.00594607878291
-4798	3.65220593984818	3.39665545483566	3.90775642486069	1069	1.07499292375837	1.00567947663934
-4797	3.67894797453556	3.41872862559097	3.93916732348015	1070	1.07490825591871	1.00543195383891
-4796	3.67291691228223	3.41267116283902	3.93316266172544	1070	1.0748237000962	1.00514586923776
-4795	3.60124440093452	3.34724168319391	3.85524711867512	1068	1.07473925945108	1.00492899917176
-4794	3.63409582774976	3.37616048816948	3.89203116733003	1069	1.07465493013055	1.00477235263438
-4793	3.62202241968414	3.36557677317516	3.87846806619313	1069	1.07457071649847	1.00461751767192
-4792	3.65220593984818	3.39319724251904	3.91121463717731	1069	1.07448661576889	1.0044658251951
-4791	3.65220593984818	3.39549754102933	3.90891433866702	1069	1.07440262863618	1.00430795694052
-4790	3.6763527559794	3.41706607011286	3.93563944184595	1069	1.07431875509206	1.0041038244538
-4789	3.69446286807782	3.43373641275439	3.95518932340126	1069	1.07423499394419	1.00395020221232
-4788	3.73671979630747	3.473551722005	3.99988787060995	1069	1.07415134604632	1.00365457838592
-4787	3.74021859761488	3.47799758211086	4.0024396131189	1068	1.07406781255204	1.00343517993729
-4786	3.80807239794268	3.54084567074214	4.07529912514321	1071	1.07398439158527	1.00311594329914
-4785	3.78999610491447	3.52303999898179	4.05695221084714	1071	1.07390108271171	1.0028154445716
-4784	3.77191981188626	3.50376452126578	4.04007510250674	1071	1.07381788725896	1.00255574258235
-4783	3.77794524289566	3.50982116125737	4.04606932453395	1071	1.07373480546077	1.00230946683796
-4782	3.75986894986745	3.49201973273849	4.02771816699641	1071	1.07365183560597	1.00204294623265
-4781	3.6763527559794	3.415924767657	3.93678074430181	1069	1.07356897777737	1.00176358599259
-4780	3.65220593984818	3.39243500283865	3.9119768768577	1069	1.07348623396571	1.00142370829875
-4779	3.68238946001221	3.42198810545647	3.94279081456795	1069	1.07340360182559	1.00104073458338
-4778	3.66427934791379	3.4057037507019	3.92285494512568	1069	1.07332108215401	1.00064202093436
-4777	3.66427934791379	3.40341991691409	3.92513877891349	1069	1.07323867602819	1.00019381924006
-4776	3.6703160519466	3.40986178764372	3.93077031624948	1069	1.07315638167627	0.999806711078656
-4775	3.69446286807782	3.43373641275439	3.95518932340126	1069	1.073074200037	0.999400577084483
-4774	3.71000681572784	3.44915433407887	3.97085929737681	1068	1.07299212946805	0.999020605773291
-4773	3.72209152848266	3.45902785001068	3.98515520695463	1068	1.07291017280049	0.998637438113891
-4772	3.73068309227467	3.46711016348974	3.99425602105959	1069	1.07282832638094	0.998230077342166
-4771	3.73671979630747	3.47205339462904	4.0013861979859	1069	1.07274659261365	0.997913030073765
-4770	3.77897672453712	3.51229212621332	4.04566132286092	1069	1.0726649720658	0.997754111762464
-4769	3.77294002050431	3.50659477706317	4.03928526394546	1069	1.07258346196375	0.997539852842245
-4768	3.76338284608228	3.49461024332238	4.03215544884219	1070	1.07250206443709	0.997252852968013
-4767	3.75735178382894	3.49039055440145	4.02431301325644	1070	1.07242077887108	0.997071515845328
-4766	3.76941390833562	3.50030509719998	4.03852271947125	1070	1.07233960394386	0.996851015854109
-4765	3.75132072157561	3.48359113620043	4.01905030695078	1070	1.07225854323383	0.996533758415551
-4764	3.76941390833562	3.4992073314198	4.03962048525144	1070	1.07217759055677	0.996136691668833
-4763	3.75132072157561	3.48212094410764	4.02052049904358	1070	1.07209675159976	0.995688755696301
-4762	3.74528965932227	3.47642700545966	4.01415231318488	1070	1.07201602304348	0.995233160586056
-4761	3.73925859706893	3.47110155104436	4.0074156430935	1070	1.0719354062663	0.994675391022699
-4760	3.70307222354891	3.43511402365706	3.97103042344076	1070	1.07185490144628	0.994172509279705
-4759	3.6849790367889	3.41915880716193	3.95079926641587	1070	1.07177450732794	0.993671306185611
-4758	3.67291691228223	3.40853334492549	3.93730047963896	1070	1.07169422386978	0.99328352472983
-4757	3.67894797453556	3.41721624380964	3.94067970526149	1070	1.07161405253803	0.992932960004011
-4756	3.69101009904224	3.42970928167575	3.95231091640872	1070	1.07153399102234	0.992572741752423
-4755	3.6849790367889	3.42327390903264	3.94668416454516	1070	1.07145404203371	0.992214582371189
-4754	3.67894797453556	3.41986870560921	3.93802724346192	1070	1.07137420219842	0.991814427292185
-4753	3.70307222354891	3.44601478942595	3.96012965767187	1070	1.07129447383826	0.991500796061519
-4752	3.66688585002889	3.40966487966035	3.92410682039743	1070	1.07121485687237	0.991220247271508
-4751	3.67291691228223	3.41649074972436	3.9293430748401	1070	1.07113534922147	0.990802654413556
-4750	3.60391230758572	3.35049931790374	3.8573252972677	1069	1.07105595282025	0.99032500139939
-4749	3.60391230758572	3.35128074004736	3.85654387512408	1069	1.07097666770739	0.989813313271283
-4748	3.60657522749552	3.35414200988605	3.85900844510499	1070	1.07089749267649	0.989220856720962
-4747	3.57641991622883	3.32505110453419	3.82778872792348	1070	1.07081842733693	0.988487159871714
-4746	3.55832672946882	3.30728849692937	3.80936496200828	1070	1.07073947322171	0.987789747312736
-4745	3.58245097848217	3.33149651524869	3.83340544171565	1070	1.07066062855717	0.987189563433706
-4744	3.59451310298885	3.34242571301435	3.84660049296334	1070	1.07058189469643	0.986528457482558
-4743	3.57641991622883	3.32231814375538	3.83052168870228	1070	1.07050327107176	0.985789292601079
-4742	3.60054416524218	3.34498040557148	3.85610792491289	1070	1.07042475716781	0.985111664507337
-4741	3.60054416524218	3.34459459485197	3.8564937356324	1070	1.07034635363045	0.984414448583428
-4740	3.58245097848217	3.32451611367481	3.84038584328953	1070	1.07026805939596	0.983703825447758
-4739	3.59451310298885	3.33970045913944	3.84932574683825	1070	1.0701898750137	0.982998760244571
-4738	3.55561867532327	3.30359916502156	3.80763818562497	1069	1.07011180189517	0.982347136677317
-4737	3.54354526725765	3.29109459682735	3.79599593768795	1069	1.07003383754845	0.981729093135334
-4736	3.57641991622883	3.32076956892262	3.83207026353505	1070	1.06995598246481	0.98112594834909
-4735	3.54023354270881	3.28601203515546	3.79445505026217	1070	1.06987823700126	0.980514548195256
-4734	3.54023354270881	3.28446418526672	3.79600290015091	1070	1.06980060139429	0.979909529756879
-4733	3.52817141820214	3.27197984128932	3.78436299511496	1070	1.06972307494637	0.979312320906187
-4732	3.49801610693545	3.2444485685387	3.7515836453322	1070	1.06964565718255	0.97877160740608
-4731	3.49801610693545	3.24367147620697	3.75236073766394	1070	1.06956834982533	0.978297171184008
-4730	3.52817141820214	3.27313792608131	3.78320491032297	1070	1.06949115159215	0.977778216028823
-4729	3.54626460496215	3.28974369757131	3.80278551235299	1070	1.06941406218097	0.97723903453985
-4728	3.55832672946882	3.29954662838928	3.81710683054837	1070	1.06933708203216	0.976717866218423
-4727	3.59718231261357	3.33494767093323	3.85941695429391	1071	1.06926021102667	0.976214962039215
-4726	3.60320774362297	3.33912348313877	3.86729200410718	1071	1.06918344904915	0.975691872966802
-4725	3.60320774362297	3.34174713991155	3.8646683473344	1071	1.0691067966288	0.975196399519885
-4724	3.59718231261357	3.33494767093323	3.85941695429391	1071	1.06903025232947	0.974739457496568
-4723	3.60923317463238	3.3500649098718	3.86840143939295	1071	1.06895381618497	0.974290882653875
-4722	3.63333489866999	3.37274342472965	3.89392637261033	1071	1.06887748959419	0.973685308137922
-4721	3.63936032967939	3.37728529532794	3.90143536403084	1071	1.06880126988733	0.973022729077068
-4720	3.63936032967939	3.37841514731751	3.90030551204128	1071	1.06872516152475	0.972291590969944
-4719	3.63333489866999	3.36973720499604	3.89693259234394	1071	1.06864916021724	0.971491164976957
-4718	3.60923317463238	3.34554409410618	3.87292225515857	1071	1.06857326752284	0.970745835040151
-4717	3.60923317463238	3.34591786419398	3.87254848507078	1071	1.06849748255604	0.970024075450995
-4716	3.55229566721549	3.29273471643589	3.81185661799508	1070	1.0684218066952	0.969314664940723
-4715	3.56435779172216	3.30331950251845	3.82539608092587	1070	1.0683462384871	0.968631594795542
-4714	3.54626460496215	3.28668464707653	3.80584456284777	1070	1.06827077868284	0.967991223743208
-4713	3.55832672946882	3.29916560576265	3.817487853175	1070	1.06819542785457	0.967345801044968
-4712	3.51610929369546	3.25949762948513	3.7727209579058	1070	1.0681201836835	0.966772632258127
-4711	3.54023354270881	3.28330941736424	3.79715766805338	1070	1.06804504779875	0.966188975729086
-4710	3.59451310298885	3.3347151070336	3.85431109894409	1070	1.06797001925687	0.965635368589334
-4709	3.61863735200219	3.35930904017596	3.87796566382843	1070	1.06789509958648	0.965100195213217
-4708	3.67551291573581	3.41358845737571	3.93743737409591	1071	1.06782028672836	0.964521411782602
