2020-07-22 02:32:50 

# COVERAGE 
POSITION_RELATIVE_TO_TFBS	MEAN_DEPTH	CI95_LOWER_BOUND	CI95_UPPER_BOUND	TFBS_ANALYZED	LOW	HIGH
-4974	3.74917117982126	3.6286158744005	3.86972648524201	4983	1.02565222641897	0.975062982489198
-4973	3.75046623031515	3.63021565031062	3.87071681031968	4983	1.02561332550982	0.975396156663304
-4972	3.75640027541242	3.63606875642691	3.87673179439793	4982	1.02557446963664	0.97573331169193
-4971	3.77248208871134	3.65190758027341	3.89305659714926	4983	1.02553565653237	0.976074349373454
-4970	3.80127475465589	3.67948392257691	3.92306558673488	4986	1.02549688836384	0.976419167272846
-4969	3.79868621209229	3.67681432270979	3.92055810147479	4986	1.02545816349697	0.976767666555193
-4968	3.80127475465589	3.67967023482391	3.92287927448788	4986	1.0254194831107	0.977119745692032
-4967	3.81086461191154	3.68889528522208	3.932833938601	4987	1.02538084667748	0.977475304763085
-4966	3.80180652964214	3.67988817232675	3.92372488695753	4987	1.02534225421967	0.977834243308791
-4965	3.78315495671065	3.6613929085455	3.9049170048758	4986	1.02530370544362	0.97819646115494
-4964	3.77538932901983	3.65386908342841	3.89690957461125	4986	1.02526520043672	0.978561857748153
-4963	3.77096855527555	3.64967919918716	3.89225791136393	4985	1.02522673976797	0.978930332059526
-4962	3.74971372906509	3.628765848273	3.87066160985717	4984	1.02518832221932	0.979301784749423
-4961	3.74582935710818	3.62487238562739	3.86678632858897	4984	1.02514994911226	0.979676114038927
-4960	3.75359810102199	3.63254685251954	3.87464934952444	4984	1.02511161978373	0.980053220026732
-4959	3.75305633130294	3.63266095823554	3.87345170437033	4983	1.0250733346195	0.980433001795865
-4958	3.75823653327851	3.63766510044283	3.8788079661142	4983	1.02503509275672	0.980815359605296
-4957	3.76212168476019	3.64182349259903	3.88241987692135	4983	1.02499689508674	0.981200192022674
-4956	3.78337828602493	3.66251206008502	3.90424451196483	4984	1.02495874048063	0.981587399531735
-4955	3.77560954211112	3.65506237563337	3.89615670858887	4984	1.02492063011375	0.98197688039599
-4954	3.77819912341572	3.65803547065955	3.89836277617189	4984	1.0248825629675	0.982368534963085
-4953	3.78520839534009	3.66459191446304	3.90582487621715	4985	1.02484454012781	0.982762261549909
-4952	3.78132480259522	3.66088677853589	3.90176282665454	4985	1.02480656055565	0.983157960494035
-4951	3.79221485568327	3.67114782669276	3.91328188467378	4986	1.02476862462764	0.983555530761274
-4950	3.79114702993873	3.67063884752896	3.9116552123485	4984	1.0247307321453	0.983954871852363
-4949	3.77819912341572	3.65784677657177	3.89855147025967	4984	1.02469288409346	0.984355882117406
-4948	3.77043037950191	3.650096540659	3.89076421834483	4984	1.02465507862915	0.984758462607589
-4947	3.7626616355881	3.64242204556485	3.88290122561135	4984	1.02461731629805	0.985162512063228
-4946	3.76730188673576	3.64701628325951	3.88758749021202	4983	1.02457959866621	0.985567928229694
-4945	3.7641721380512	3.64393487717101	3.88440939893139	4982	1.02454192434291	0.985974611677274
-4944	3.76363227367196	3.6434119379211	3.88385260942281	4981	1.02450429332076	0.986382461633999
-4943	3.75121903365323	3.63148057853482	3.87095748877164	4982	1.02446670518578	0.986791377702829
-4942	3.76287682761141	3.64263642385666	3.88311723136615	4982	1.02442916110877	0.987201257945392
-4941	3.75380965453283	3.63384998825611	3.87376932080954	4982	1.02439165992076	0.987612002663385
-4940	3.73512972289028	3.61533412804909	3.85492531773147	4981	1.02435420220425	0.988023510454342
-4939	3.74215186057465	3.62208898167512	3.86221473947418	4982	1.02431678849753	0.988435679943326
-4938	3.76967402436059	3.64838151701571	3.89096653170546	4985	1.02427941798078	0.988848411050987
-4937	3.77744120985034	3.65579422106005	3.89908819864063	4985	1.02424209104249	0.989261602517098
-4936	3.78703777055606	3.66539718043939	3.90867836067273	4986	1.02420480627735	0.989675154799242
-4935	3.76837949344563	3.6474584304149	3.88930055647636	4985	1.0241675655103	0.990088965219898
-4934	3.74658107883347	3.62617041955953	3.86699173810741	4983	1.02413036797223	0.990502933592368
-4933	3.74528602833958	3.62479694804611	3.86577510863305	4983	1.02409321399109	0.990916958655579
-4932	3.74085655013485	3.62079065288125	3.86092244738846	4982	1.02405610261002	0.991330940376543
-4931	3.73124301142005	3.6116662650191	3.85081975782099	4981	1.02401903451724	0.991744777115948
-4930	3.7587772636312	3.6383774302262	3.87917709703619	4984	1.02398201002546	0.992158367582999
-4929	3.7667627589308	3.64615462214879	3.8873708957128	4982	1.02394502797803	0.992571611895948
-4928	3.74917117982126	3.62887978932504	3.86946257031748	4983	1.02390808952679	0.992984407921646
-4927	3.71699173602921	3.59761092307531	3.83637254898311	4981	1.02387119362387	0.993396655644455
-4926	3.71106441001951	3.59112039690716	3.83100842313186	4982	1.02383434224755	0.993808252099373
-4925	3.70014931965822	3.58088385624388	3.81941478307256	4981	1.02379753268874	0.994219098855102
-4924	3.71828730651929	3.59875723523084	3.83781737780773	4981	1.02376076659017	0.99462909324278
-4923	3.73178937705627	3.61166474900277	3.85191400510977	4982	1.02372404326598	0.995038134839915
-4922	3.74733310233384	3.62735806609765	3.86730813857002	4982	1.02368736330849	0.995446121967362
-4921	3.75769558585222	3.63774523370324	3.8776459380012	4982	1.02365072621513	0.995852953996868
-4920	3.74862841277364	3.62858074069876	3.86867608484851	4982	1.02361413187874	0.996258529901224
-4919	3.75305633130294	3.63292522451348	3.87318743809239	4983	1.02357758084634	0.996662748002676
-4918	3.75618768232659	3.63600801466339	3.8763673499898	4984	1.02354107234134	0.997065507897513
-4917	3.77118703821744	3.6510620447368	3.89131203169809	4983	1.02350460691999	0.997466707870578
-4916	3.77744120985034	3.65650486259839	3.89837755710229	4985	1.02346818378388	0.997866247512385
-4915	3.78078870472032	3.65976592046884	3.90181148897181	4984	1.02343180420918	0.998264024377229
-4914	3.78779745717001	3.66610159714271	3.90949331719732	4985	1.02339546694314	0.998659938470993
-4913	3.79427011174481	3.67247875739816	3.91606146609146	4985	1.02335917288198	0.999053887690165
-4912	3.78650292625505	3.66480382828542	3.90820202422469	4985	1.02332292142293	0.999445771379606
-4911	3.78574349927426	3.6639506509332	3.90753634761531	4986	1.02328671254788	0.999835488300237
-4910	3.808276588406	3.68626339055287	3.93028978625913	4987	1.02325054680575	1.00022293664463
-4909	3.82433188097928	3.70200979825852	3.94665396370003	4988	1.02321442332143	1.00060801598363
-4908	3.84761942287969	3.72462131843308	3.97061752732631	4988	1.02317834280107	1.00099062432854
-4907	3.83597565192948	3.7138701529114	3.95808115094757	4988	1.02314230497639	1.00137066062989
-4906	3.84632567055189	3.72376687626608	3.9688844648377	4988	1.02310631025022	1.00174802316743
-4905	3.84968496449468	3.72722628149319	3.97214364749617	4987	1.02307035754636	1.00212261165573
-4904	3.86521310552794	3.74250197613129	3.98792423492458	4987	1.02303444706074	1.00249432455098
-4903	3.87297717604456	3.74966162339004	3.99629272869908	4987	1.02299858035606	1.00286305895542
-4902	3.89678201133612	3.77359254951857	4.01997147315367	4988	1.02296275503967	1.00322871583445
-4901	3.89756339934722	3.77450318942154	4.0206236092729	4987	1.02292697279602	1.00359119214398
-4900	3.8866966592549	3.76421205260703	4.00918126590278	4986	1.0228912328601	1.0039503872278
-4899	3.9027394463583	3.77991585259828	4.02556304011833	4987	1.02285553551592	1.00430619938747
-4898	3.89705082950933	3.77467084688964	4.01943081212902	4986	1.02281988072724	1.00465852722553
-4897	3.90583827763073	3.78322882550968	4.02844772975178	4988	1.02278426823543	1.00500726954966
-4896	3.91748204858094	3.79450195132125	4.04046214584062	4988	1.02274869879496	1.0053523241588
-4895	3.90403345811108	3.78113994257693	4.02692697364522	4987	1.02271317080432	1.0056935911546
-4894	3.87815322305565	3.75566391862744	4.00064252748386	4987	1.02267768565922	1.0060309676792
-4893	3.88721130532505	3.76497062978427	4.00945198086583	4987	1.02264224278845	1.00636435279534
-4892	3.86391909377517	3.74235480805707	3.98548337949326	4987	1.02260684286735	1.00669364432614
-4891	3.86909514078625	3.74784435603471	3.99034592553779	4987	1.02257148442889	1.00701874219079
-4890	3.87556519955011	3.75373633988921	3.997394059211	4987	1.02253616816689	1.00733954416846
-4889	3.89885741109999	3.77672541262931	4.02098940957067	4987	1.02250089481769	1.00765594798286
-4888	3.88979932883059	3.7674550578092	4.01214359985198	4987	1.02246566369115	1.0079678527497
-4887	3.90454452530293	3.78130456169198	4.02778448891388	4988	1.02243047422137	1.00827515745036
-4886	3.90559977043128	3.78267044668435	4.02852909417821	4985	1.02239532744085	1.00857775947732
-4885	3.90999354232736	3.7865821874734	4.03340489718132	4986	1.02236022277189	1.00887555779781
-4884	3.89006539945177	3.76723767193679	4.01289312696675	4985	1.02232516059175	1.00916845042439
-4883	3.88359274487698	3.76052475245868	4.00666073729527	4985	1.0222901401851	1.00945633643527
-4882	3.86883446907682	3.74633209255963	3.99133684559402	4984	1.02225516138286	1.00973911435732
-4881	3.88747633762185	3.76416184735131	4.0107908278924	4985	1.02222022523548	1.01001668149994
-4880	3.88747633762185	3.76430908985589	4.01064358538782	4985	1.02218533132176	1.01028893661318
-4879	3.90144543460553	3.77780873597931	4.02508213323175	4987	1.02215047936807	1.01055577828915
-4878	3.93120770491927	3.80685660228696	4.05555880755159	4987	1.02211566889849	1.01081710530781
-4877	3.93407945056038	3.80980544323168	4.05835345788908	4985	1.02208090135393	1.01107281454087
-4876	3.94055210513517	3.81633471664137	4.06476949362898	4985	1.02204617574218	1.01132280525368
-4875	3.93925757422021	3.81543852134294	4.06307662709749	4985	1.02201149149542	1.01156697628012
-4874	3.95479194519972	3.8304004390695	4.07918345132995	4985	1.02197684919619	1.01175864677984
-4873	3.96126459977452	3.83689376298402	4.08563543656502	4985	1.02194224863579	1.0119478848448
-4872	3.96953002129031	3.84498781751316	4.09407222506745	4986	1.02190769061134	1.01209915354544
-4871	3.95997006885956	3.83508547775893	4.08485465996018	4985	1.02187317460918	1.01222438256966
-4870	3.94393232691031	3.81923090249716	4.06863375132346	4984	1.02183869948772	1.01233518925383
-4869	3.97032631617923	3.84464204274552	4.09601058961294	4985	1.0218042670842	1.01244927001656
-4868	3.97420990892411	3.84839383657238	4.10002598127584	4985	1.02176987601125	1.01260115826009
-4867	3.95688023343332	3.83189241031614	4.08186805655051	4984	1.02173552747053	1.0127090337237
-4866	3.96853334930404	3.84314770696736	4.09391899164071	4984	1.02170121993261	1.01278605895276
-4865	3.96803471328923	3.8432435628625	4.09282586371597	4983	1.02166695411069	1.01286502371475
-4864	3.96982813995634	3.84520911140852	4.09444716850415	4984	1.0216327305924	1.01293547768218
-4863	3.96414956180755	3.83938228901179	4.08891683460332	4983	1.02159854832316	1.01296586631543
-4862	3.94033435786365	3.81653052315167	4.06413819257563	4982	1.02156440773356	1.01302039793902
-4861	3.92090470126669	3.79744487091623	4.04436453161714	4982	1.02153030878321	1.01308458279926
-4860	3.92867656390547	3.80502003402469	4.05233309378625	4982	1.02149625220145	1.01317798317633
-4859	3.92479063258608	3.80137950898377	4.04820175618839	4982	1.02146223630665	1.01324495471282
-4858	3.93385780566466	3.81014387003928	4.05757174129004	4982	1.02142826245489	1.01329983794437
-4857	3.95458277270142	3.83020167671862	4.07896386868423	4982	1.02139433022443	1.0133438087736
-4856	3.94889885375289	3.82440608848767	4.07339161901811	4981	1.02136043919691	1.01330355000868
-4855	3.93594314885212	3.81247256655615	4.05941373114809	4981	1.02132658982241	1.01321813357631
-4854	3.92169187346128	3.79839817589898	4.04498557102358	4981	1.02129278244212	1.01312971976166
-4853	3.9131328386279	3.78964939487791	4.03661628237789	4982	1.02125901571475	1.0130105010075
-4852	3.93436340044801	3.81030498683389	4.05842181406213	4983	1.02122529125442	1.01287785484888
-4851	3.94731390538694	3.82256596440599	4.07206184636789	4983	1.02119160791187	1.01272337506672
-4850	3.9623546353402	3.83788886486249	4.08682040581792	4982	1.02115796567951	1.01256553452034
-4849	3.95199215182183	3.82756632270574	4.07641798093791	4982	1.02112436505373	1.01239850687543
-4848	3.95199215182183	3.82749333611454	4.07649096752912	4982	1.02109080588622	1.0122651935361
-4847	3.94681091006264	3.82225927828693	4.07136254183834	4982	1.0210572878486	1.01215911773563
-4846	3.9203963029712	3.79632714443513	4.04446546150728	4981	1.02102381180776	1.01205046783506
-4845	3.91600020856532	3.79222727334521	4.03977314378543	4980	1.02099037673463	1.01196221627835
-4844	3.90304190211739	3.77952417364825	4.02655963058652	4980	1.02095698272464	1.01194609422821
-4843	3.90304190211739	3.77952417364825	4.02655963058652	4980	1.02092363032566	1.01192207178575
-4842	3.89864143926497	3.7752744090657	4.02200846946424	4979	1.02089031856782	1.01187554401591
-4841	3.89578046365975	3.7723352406626	4.01922568665691	4981	1.02085704850104	1.01184330306557
-4840	3.89397108760383	3.77061064710579	4.01733152810188	4980	1.02082381987195	1.01179017244382
-4839	3.89008359566945	3.7667486079214	4.0134185834175	4980	1.02079063192563	1.0116738202842
-4838	3.89578046365975	3.7723352406626	4.01922568665691	4981	1.02075748526063	1.01152150526605
-4837	3.87505133581853	3.75198828577187	3.99811438586519	4981	1.02072438009961	1.0113701961661
-4836	3.88749193437987	3.76403887007629	4.01094499868344	4980	1.02069131537559	1.01116884383865
-4835	3.89345707564893	3.77029609215606	4.0166180591418	4979	1.02065829212827	1.01098747759089
-4834	3.86831218309253	3.7452799248248	3.99134444136025	4978	1.02062531040051	1.01081055338101
-4833	3.8600131386693	3.73730755117001	3.98271872616859	4977	1.02059236930193	1.01060863276205
-4832	3.8496402447797	3.72690577549207	3.97237471406732	4977	1.02055946940303	1.01038866886437
-4831	3.85949199247308	3.73665348912572	3.98233049582043	4976	1.02052661006534	1.01015531057255
-4830	3.85300763092659	3.73003991884198	3.97597534301119	4976	1.02049379168264	1.00996277814255
-4829	3.8662391666647	3.74259448704874	3.98988384628066	4979	1.02046101475728	1.00973793493533
-4828	3.86053407548577	3.7370370453395	3.98403110563205	4978	1.02042827854819	1.00954581074652
-4827	3.84368150900447	3.72021174012618	3.96715127788276	4978	1.02039558334454	1.00937760177618
-4826	3.82111478658328	3.69797031207836	3.9442592610882	4977	1.02036292931445	1.00919982267352
-4825	3.83019106873669	3.70703365181456	3.95334848565881	4977	1.02033031562499	1.00902975494219
-4824	3.84238515773668	3.71913313625417	3.9656371792192	4978	1.02029774302906	1.00885910973307
-4823	3.81905083491642	3.696960149494	3.94114152033884	4978	1.02026521141821	1.00866239249119
-4822	3.81905083491642	3.69684841458316	3.94125325524968	4978	1.0202327200725	1.00843748310252
-4821	3.82217207592833	3.69981199448473	3.94453215737192	4979	1.02020027023836	1.00819818151827
-4820	3.80143462146415	3.6797658712458	3.9231033716825	4979	1.02016786057874	1.00794775263995
-4819	3.80402680327217	3.68262665654861	3.92542694999573	4979	1.02013549174808	1.00765988191007
-4818	3.80791507598421	3.68618832726483	3.92964182470358	4979	1.02010316390108	1.00741938398784
-4817	3.80791507598421	3.68630045411694	3.92952969785147	4979	1.02007087652997	1.0071601890389
-4816	3.82917955536417	3.7070069566868	3.95135215404153	4980	1.02003862996317	1.00689262244216
-4815	3.81622124891624	3.69442413753326	3.93801836029921	4980	1.02000642425658	1.00657325212669
-4814	3.82063737523532	3.6989838803129	3.94229087015774	4981	1.01997425910446	1.00625960828703
-4813	3.83205441143043	3.71013571216178	3.95397311069908	4983	1.01994213418461	1.0059362709457
-4812	3.84577669575844	3.72357773993082	3.96797565158606	4982	1.01991005012681	1.00564954908127
-4811	3.82893766004107	3.7074757502861	3.95039956979604	4982	1.01987800661398	1.00539395738487
-4810	3.83516991211699	3.71309359315981	3.95724623107416	4984	1.01984600363566	1.00517056442416
-4809	3.82869595885548	3.70675098145195	3.95064093625901	4984	1.01981404103639	1.00488552673573
-4808	3.84087322468333	3.71860960379235	3.96313684557431	4985	1.01978211902035	1.00452377541734
-4807	3.83622007926458	3.71385264579618	3.95858751273298	4986	1.01975023798065	1.00418202711174
-4806	3.83751435054638	3.71481733884454	3.96021136224822	4986	1.01971839691939	1.00380472116384
-4805	3.8263927529448	3.70372305920939	3.9490624466802	4987	1.01968659638679	1.00341272869154
-4804	3.82433188097928	3.7017507749545	3.94691298700405	4988	1.01965483643387	1.00305355371351
-4803	3.81786311934027	3.69519109263925	3.9405351460413	4988	1.01962311669419	1.00270576958196
-4802	3.79198807278426	3.66961958804871	3.9143565575198	4988	1.01959143725839	1.00232687295001
-4801	3.7720442593284	3.64968066584338	3.89440785281342	4987	1.01955979821019	1.00186256074976
-4800	3.76870053088384	3.64586842065244	3.89153264111525	4988	1.01952819959424	1.00139060334539
-4799	3.79845683442326	3.6748519414968	3.92206172734972	4988	1.01949664113067	1.00087920746517
-4798	3.81398186235687	3.69023327219337	3.93773045252037	4988	1.01946512305775	1.00039035304498
-4797	3.79274844737274	3.6695128878715	3.91598400687399	4987	1.01943364558993	0.999919580308868
-4796	3.78757240036166	3.66495082748738	3.91019397323593	4987	1.01940220771904	0.999489435440933
-4795	3.8038632972195	3.681410698231	3.926315896208	4986	1.01937081062356	0.999083690522945
-4794	3.79792449438383	3.67581048541969	3.92003850334797	4987	1.01933945287447	0.998637890253759
-4793	3.78239635335057	3.66091324386763	3.90387946283351	4987	1.01930813609804	0.998199489877154
-4792	3.77905054950625	3.65799000984187	3.90011108917062	4988	1.01927685926185	0.997749299694724
-4791	3.79586932976766	3.67403015388141	3.91770850565391	4988	1.01924562262767	0.997337396960203
-4790	3.77409505773803	3.65328272475793	3.89490739071813	4986	1.01921442619603	0.996922688128467
-4789	3.77851431809226	3.65747015406481	3.89955848211971	4987	1.01918326952698	0.996522657116882
-4788	3.7811023415978	3.65972801086125	3.90247667233436	4987	1.01915215294161	0.996138418296589
-4787	3.78498437685611	3.66347040010245	3.90649835360978	4987	1.01912107687269	0.995778158790112
-4786	3.79404245912551	3.67292494449847	3.91515997375256	4987	1.01909004062587	0.9953603169435
-4785	3.80957060015877	3.68793284407663	3.93120835624091	4987	1.01905904404308	0.994942459731442
-4784	3.8051575685013	3.68404883815329	3.92626629884932	4986	1.01902808762185	0.994551451688208
-4783	3.81292319619212	3.69131157512356	3.93453481726068	4986	1.01899717145279	0.994192656072345
-4782	3.8025690259377	3.68175350105038	3.92338455082501	4986	1.01896629490271	0.993862256965676
-4781	3.77797787158344	3.65751344634664	3.89844229682023	4986	1.01893545800594	0.993524579097477
-4780	3.77409505773803	3.65396026396716	3.8942298515089	4986	1.01890466150699	0.993197830845175
-4779	3.79168104991489	3.67126917288865	3.91209292694113	4985	1.0188739045365	0.992914414847847
-4778	3.79190784611974	3.67206195388335	3.91175373835612	4983	1.0188431873947	0.992650326222309
-4777	3.7802523916747	3.66011211550529	3.9003926678441	4983	1.01881251048618	0.992375475109361
-4776	3.77636724019302	3.65644421391566	3.89629026647038	4983	1.01878187315496	0.992123857357145
-4775	3.76989198772355	3.65018027299161	3.88960370245549	4983	1.01875127575409	0.991861322880664
-4774	3.77118703821744	3.65113766008142	3.89123641635347	4983	1.0187207176757	0.991560198277317
-4773	3.78230648420837	3.66215182432153	3.90246114409521	4982	1.01869019997749	0.991262801014625
-4772	3.7802523916747	3.66014991241585	3.90035487093354	4983	1.01865972130269	0.990959078219327
-4771	3.7641721380512	3.64450285337767	3.88384142272474	4982	1.01862928255013	0.990677743328112
-4770	3.765467448491	3.64568751560698	3.88524738137502	4982	1.01859888393473	0.990450351093085
-4769	3.7802523916747	3.66056646622485	3.89993831712454	4983	1.01856852442708	0.990196842650836
-4768	3.78543259365027	3.66560808945716	3.90525709784339	4983	1.01853820482393	0.989889735896103
-4767	3.78154744216859	3.66205460286783	3.90104028146935	4983	1.01850792489994	0.989558761564144
-4766	3.77636724019302	3.65739446438682	3.89534001599921	4983	1.01847768416626	0.989208615439711
-4765	3.78413754315638	3.66533718333985	3.90293790297291	4983	1.01844748395967	0.988850303394142
-4764	3.76654600754501	3.64806496860918	3.88502704648084	4984	1.01841732197971	0.988499980427224
-4763	3.75359810102199	3.63504711341859	3.8721490886254	4984	1.01838720034889	0.98818934393068
-4762	3.74065019449898	3.62203006712759	3.85927032187036	4984	1.01835711783406	0.987867049388927
-4761	3.75856380235639	3.63903435282818	3.8780932518846	4986	1.01832707495241	0.987549849897151
-4760	3.73601622057165	3.61736613724257	3.85466630390074	4985	1.01829707177396	0.987263093606307
-4759	3.73397264800213	3.61495532615395	3.85298996985031	4986	1.01826710783445	0.986966655004138
-4758	3.73914973312934	3.61999213080204	3.85830733545664	4986	1.01823718312198	0.986657448796372
-4757	3.7236184777477	3.60472991214463	3.84250704335078	4986	1.01820729818672	0.986351175619722
-4756	3.73138410543852	3.61278064521563	3.84998756566142	4986	1.01817745217106	0.98601904769358
-4755	3.72491274902951	3.60648573545607	3.84333976260295	4986	1.01814764608926	0.985722453234029
-4754	3.7358119302508	3.61716144150504	3.85446241899657	4987	1.0181178786872	0.985412764947244
-4753	3.72287181272309	3.60422976640973	3.84151385903645	4987	1.01808815083411	0.985124017046615
-4752	3.71436293311621	3.59560634626795	3.83311951996446	4988	1.0180584625035	0.984876236070616
-4751	3.72212544708301	3.60270139255743	3.84154950160859	4988	1.01802881292366	0.984661754218448
-4750	3.71326430749328	3.59416196364729	3.83236665133927	4986	1.01799920281964	0.984435958580569
-4749	3.70679295108426	3.58760023194438	3.82598567022415	4986	1.01796963220959	0.984189988763835
-4748	3.69514450954803	3.57592662393691	3.81436239515916	4986	1.01794010064717	0.98397837483984
-4747	3.70549867980246	3.58580957493383	3.82518778467109	4986	1.01791060799031	0.983809788490888
-4746	3.70938149364787	3.58951155542433	3.82925143187141	4986	1.0178811548145	0.98369026472418
-4745	3.71585285005689	3.59569485829909	3.83601084181468	4986	1.01785174046169	0.983547386780687
-4744	3.72122833471445	3.60104328376358	3.84141338566533	4984	1.01782236544036	0.983377735789804
-4743	3.69866421055942	3.57890218922548	3.81842623189335	4983	1.01779302954235	0.983272369285302
-4742	3.70772956401667	3.58764637843434	3.827812749599	4983	1.01776373257901	0.983196168634616
-4741	3.71290976599224	3.59249808518457	3.83332144679992	4983	1.01773447479499	0.983079497297659
-4740	3.70792274259867	3.58768756551295	3.8281579196844	4981	1.017705255797	0.982968806464949
-4739	3.71051388357883	3.58956841887059	3.83145934828707	4981	1.01767607579367	0.982844034448683
-4738	3.7286518704399	3.60763389812635	3.84966984275345	4981	1.01764693531552	0.982694732071504
-4737	3.72013158309809	3.5989642497925	3.84129891640369	4982	1.01761783343612	0.982523759655197
-4736	3.71938501846171	3.59804854575296	3.84072149117046	4983	1.01758877034244	0.982334661788121
-4735	3.7149503413389	3.59399670385312	3.83590397882469	4982	1.01755974617142	0.982103234017047
-4734	3.72845037191896	3.60750891097808	3.84939183285985	4983	1.01753076101502	0.98187710885614
-4733	3.73826592925526	3.61770326153049	3.85882859698002	4982	1.01750181461645	0.981638082133455
-4732	3.74474248145424	3.62385621421769	3.8656287486908	4982	1.01747290680206	0.981452303046791
-4731	3.75510496497262	3.6344687682596	3.87574116168565	4982	1.01744403821866	0.981297000692572
-4730	3.77971586332877	3.6583511498131	3.90108057684445	4982	1.01741520839104	0.981143840712037
-4729	3.78101117376857	3.65942532477477	3.90259702276237	4982	1.01738641721005	0.98101959613818
-4728	3.78931774513195	3.66732508212065	3.91131040814326	4983	1.01735766484382	0.980882545392393
-4727	3.79244182059104	3.67073773544243	3.91414590573964	4984	1.01732895125156	0.980751758425948
-4726	3.79762098320024	3.67600464893157	3.91923731746891	4984	1.01730027639388	0.980660874263319
-4725	3.80226825007088	3.68060659865487	3.9239299014869	4983	1.01727164047215	0.980628858667026
-4724	3.80226825007088	3.68064392277025	3.92389257737152	4983	1.01724304295355	0.98062021551027
-4723	3.77949391406802	3.65779479708451	3.90119303105154	4984	1.01721448385433	0.980612914755231
-4722	3.7587772636312	3.6376633549209	3.87989117234149	4984	1.01718596370084	0.980602818668187
-4721	3.76158151717161	3.6408479190671	3.88231511527612	4982	1.01715748149915	0.980561579933985
-4720	3.76028620673181	3.63928644466527	3.88128596879835	4982	1.01712903891976	0.98047234491925
-4719	3.73901643436051	3.6180596337029	3.85997323501811	4981	1.01710063436348	0.98037227929773
-4718	3.73772086387043	3.61702432627449	3.85841740146637	4981	1.01707226841623	0.980268011051617
-4717	3.75121903365323	3.63023526492587	3.87220280238059	4982	1.01704394075074	0.980168565621638
-4716	3.74862841277364	3.62771366005312	3.86954316549415	4982	1.0170156518859	0.980036590490399
-4715	3.74992372321343	3.62897445379786	3.870872992629	4982	1.0169874012822	0.979903288004113
-4714	3.76859693722966	3.64700055620856	3.89019331825075	4983	1.01695918922411	0.979781715575668
-4713	3.78078870472032	3.65898095912927	3.90259645031137	4984	1.01693101592928	0.979657282324467
-4712	3.77248208871134	3.650708585965	3.89425559145768	4983	1.0169028805344	0.979546285050734
-4711	3.77949391406802	3.65742244742307	3.90156538071297	4984	1.01687478365231	0.979385740620877
-4710	3.75823653327851	3.63668999199297	3.87978307456406	4983	1.01684672493388	0.979254477649593
-4709	3.75823653327851	3.63672735146685	3.87974571509017	4983	1.01681870495454	0.979163786954787
-4708	3.76913558884961	3.64744844418149	3.89082273351773	4984	1.01679072294782	0.979033843895936
