chr1	99	28	249250621	1.12337e-07
chr1	100	31	249250621	1.24373e-07
chr1	101	39	249250621	1.56469e-07
chr1	102	37	249250621	1.48445e-07
chr1	103	44	249250621	1.76529e-07
chr1	104	49	249250621	1.96589e-07
chr1	105	54	249250621	2.16649e-07
chr1	106	33	249250621	1.32397e-07
chr1	107	43	249250621	1.72517e-07
chr1	108	26	249250621	1.04313e-07
chr1	109	19	249250621	7.62285e-08
chr1	110	19	249250621	7.62285e-08
chr1	111	23	249250621	9.22766e-08
chr1	112	16	249250621	6.41924e-08
chr1	113	24	249250621	9.62886e-08
chr1	114	9	249250621	3.61082e-08
chr1	115	12	249250621	4.81443e-08
chr1	116	14	249250621	5.61684e-08
chr1	117	16	249250621	6.41924e-08
chr1	118	13	249250621	5.21563e-08
chr1	119	36	249250621	1.44433e-07
chr1	120	15	249250621	6.01804e-08
chr1	121	18	249250621	7.22165e-08
chr1	122	23	249250621	9.22766e-08
chr1	123	25	249250621	1.00301e-07
chr1	124	26	249250621	1.04313e-07
chr1	125	11	249250621	4.41323e-08
chr1	126	20	249250621	8.02405e-08
chr1	127	18	249250621	7.22165e-08
chr1	128	15	249250621	6.01804e-08
chr1	129	13	249250621	5.21563e-08
chr1	130	19	249250621	7.62285e-08
chr1	131	13	249250621	5.21563e-08
chr1	132	10	249250621	4.01203e-08
chr1	133	9	249250621	3.61082e-08
chr1	134	13	249250621	5.21563e-08
chr1	135	16	249250621	6.41924e-08
chr1	136	15	249250621	6.01804e-08
chr1	137	20	249250621	8.02405e-08
chr1	138	9	249250621	3.61082e-08
chr1	139	7	249250621	2.80842e-08
chr1	140	17	249250621	6.82044e-08
chr1	141	27	249250621	1.08325e-07
chr1	142	13	249250621	5.21563e-08
chr1	143	14	249250621	5.61684e-08
chr1	144	11	249250621	4.41323e-08
chr1	145	16	249250621	6.41924e-08
chr1	146	16	249250621	6.41924e-08
chr1	147	25	249250621	1.00301e-07
chr1	148	13	249250621	5.21563e-08
chr1	149	10	249250621	4.01203e-08
chr1	150	6	249250621	2.40722e-08
chr1	151	5	249250621	2.00601e-08
chr1	152	8	249250621	3.20962e-08
chr1	153	10	249250621	4.01203e-08
chr1	154	10	249250621	4.01203e-08
chr1	155	10	249250621	4.01203e-08
chr1	156	14	249250621	5.61684e-08
chr1	157	14	249250621	5.61684e-08
chr1	158	11	249250621	4.41323e-08
chr1	159	9	249250621	3.61082e-08
chr1	160	9	249250621	3.61082e-08
chr1	161	13	249250621	5.21563e-08
chr1	162	10	249250621	4.01203e-08
chr1	163	10	249250621	4.01203e-08
chr1	164	11	249250621	4.41323e-08
chr1	165	6	249250621	2.40722e-08
chr1	166	5	249250621	2.00601e-08
chr1	167	4	249250621	1.60481e-08
chr1	168	4	249250621	1.60481e-08
chr1	169	9	249250621	3.61082e-08
chr1	170	5	249250621	2.00601e-08
chr1	171	3	249250621	1.20361e-08
chr1	172	4	249250621	1.60481e-08
chr1	173	5	249250621	2.00601e-08
chr1	174	5	249250621	2.00601e-08
chr1	175	8	249250621	3.20962e-08
chr1	176	5	249250621	2.00601e-08
chr1	177	4	249250621	1.60481e-08
chr1	178	7	249250621	2.80842e-08
chr1	179	17	249250621	6.82044e-08
chr1	180	15	249250621	6.01804e-08
chr1	181	24	249250621	9.62886e-08
chr1	182	21	249250621	8.42525e-08
chr1	183	15	249250621	6.01804e-08
chr1	184	10	249250621	4.01203e-08
chr1	185	12	249250621	4.81443e-08
chr1	186	9	249250621	3.61082e-08
chr1	187	3	249250621	1.20361e-08
chr1	188	5	249250621	2.00601e-08
chr1	189	18	249250621	7.22165e-08
chr1	190	13	249250621	5.21563e-08
chr1	191	5	249250621	2.00601e-08
chr1	192	5	249250621	2.00601e-08
chr1	193	7	249250621	2.80842e-08
chr1	194	4	249250621	1.60481e-08
chr1	195	3	249250621	1.20361e-08
chr1	196	5	249250621	2.00601e-08
chr1	197	19	249250621	7.62285e-08
chr1	198	4	249250621	1.60481e-08
chr1	199	3	249250621	1.20361e-08
chr1	200	3	249250621	1.20361e-08
chr1	201	5	249250621	2.00601e-08
chr1	202	4	249250621	1.60481e-08
chr1	204	2	249250621	8.02405e-09
chr1	205	2	249250621	8.02405e-09
chr1	206	1	249250621	4.01203e-09
chr1	207	3	249250621	1.20361e-08
chr1	208	3	249250621	1.20361e-08
chr1	209	5	249250621	2.00601e-08
chr1	211	1	249250621	4.01203e-09
chr1	212	2	249250621	8.02405e-09
chr1	213	5	249250621	2.00601e-08
chr1	214	1	249250621	4.01203e-09
chr1	215	5	249250621	2.00601e-08
chr1	216	1	249250621	4.01203e-09
chr1	218	2	249250621	8.02405e-09
chr1	220	2	249250621	8.02405e-09
chr1	221	1	249250621	4.01203e-09
chr1	222	1	249250621	4.01203e-09
chr1	223	1	249250621	4.01203e-09
chr1	224	2	249250621	8.02405e-09
chr1	225	3	249250621	1.20361e-08
chr1	227	1	249250621	4.01203e-09
chr1	228	2	249250621	8.02405e-09
chr1	230	1	249250621	4.01203e-09
chr1	232	1	249250621	4.01203e-09
chr1	233	1	249250621	4.01203e-09
chr1	234	3	249250621	1.20361e-08
chr1	235	2	249250621	8.02405e-09
chr1	236	9	249250621	3.61082e-08
chr1	237	4	249250621	1.60481e-08
chr1	238	1	249250621	4.01203e-09
chr1	239	7	249250621	2.80842e-08
chr1	240	4	249250621	1.60481e-08
chr1	241	2	249250621	8.02405e-09
chr1	243	3	249250621	1.20361e-08
chr1	244	4	249250621	1.60481e-08
chr1	245	5	249250621	2.00601e-08
chr1	247	1	249250621	4.01203e-09
chr1	248	4	249250621	1.60481e-08
chr1	249	1	249250621	4.01203e-09
chr1	252	8	249250621	3.20962e-08
chr1	253	7	249250621	2.80842e-08
chr1	254	4	249250621	1.60481e-08
chr1	255	9	249250621	3.61082e-08
chr1	256	2	249250621	8.02405e-09
chr1	257	3	249250621	1.20361e-08
chr1	258	5	249250621	2.00601e-08
chr1	259	2	249250621	8.02405e-09
chr1	260	1	249250621	4.01203e-09
chr1	261	3	249250621	1.20361e-08
chr1	262	1	249250621	4.01203e-09
chr1	263	1	249250621	4.01203e-09
chr1	264	6	249250621	2.40722e-08
chr1	265	5	249250621	2.00601e-08
chr1	266	4	249250621	1.60481e-08
chr1	267	1	249250621	4.01203e-09
chr1	268	8	249250621	3.20962e-08
chr1	269	2	249250621	8.02405e-09
chr1	270	1	249250621	4.01203e-09
chr1	271	1	249250621	4.01203e-09
chr1	272	1	249250621	4.01203e-09
chr1	273	2	249250621	8.02405e-09
chr1	274	1	249250621	4.01203e-09
chr1	275	3	249250621	1.20361e-08
chr1	276	3	249250621	1.20361e-08
chr1	277	3	249250621	1.20361e-08
chr1	278	2	249250621	8.02405e-09
chr1	279	2	249250621	8.02405e-09
chr1	280	1	249250621	4.01203e-09
chr1	281	1	249250621	4.01203e-09
chr1	282	1	249250621	4.01203e-09
chr1	283	1	249250621	4.01203e-09
chr1	284	3	249250621	1.20361e-08
chr1	285	3	249250621	1.20361e-08
chr1	286	5	249250621	2.00601e-08
chr1	289	3	249250621	1.20361e-08
chr1	290	5	249250621	2.00601e-08
chr1	291	1	249250621	4.01203e-09
chr1	292	1	249250621	4.01203e-09
chr1	296	1	249250621	4.01203e-09
chr1	297	1	249250621	4.01203e-09
chr1	300	1	249250621	4.01203e-09
chr1	303	1	249250621	4.01203e-09
chr1	304	2	249250621	8.02405e-09
chr1	305	1	249250621	4.01203e-09
chr1	307	1	249250621	4.01203e-09
chr1	308	1	249250621	4.01203e-09
chr1	310	1	249250621	4.01203e-09
chr1	313	1	249250621	4.01203e-09
chr1	314	1	249250621	4.01203e-09
chr1	315	2	249250621	8.02405e-09
chr1	317	1	249250621	4.01203e-09
chr1	320	4	249250621	1.60481e-08
chr1	324	1	249250621	4.01203e-09
chr1	325	2	249250621	8.02405e-09
chr1	326	1	249250621	4.01203e-09
chr1	327	1	249250621	4.01203e-09
chr1	328	1	249250621	4.01203e-09
chr1	329	1	249250621	4.01203e-09
chr1	332	2	249250621	8.02405e-09
chr1	334	1	249250621	4.01203e-09
chr1	335	1	249250621	4.01203e-09
chr1	338	1	249250621	4.01203e-09
chr1	339	2	249250621	8.02405e-09
chr1	340	5	249250621	2.00601e-08
chr1	341	3	249250621	1.20361e-08
chr1	343	3	249250621	1.20361e-08
chr1	344	2	249250621	8.02405e-09
chr1	347	2	249250621	8.02405e-09
chr1	349	1	249250621	4.01203e-09
chr1	351	1	249250621	4.01203e-09
chr1	352	1	249250621	4.01203e-09
chr1	353	4	249250621	1.60481e-08
chr1	354	5	249250621	2.00601e-08
chr1	355	7	249250621	2.80842e-08
chr1	356	4	249250621	1.60481e-08
chr1	358	1	249250621	4.01203e-09
chr1	361	1	249250621	4.01203e-09
chr1	362	2	249250621	8.02405e-09
chr1	364	1	249250621	4.01203e-09
chr1	367	1	249250621	4.01203e-09
chr1	368	1	249250621	4.01203e-09
chr1	372	1	249250621	4.01203e-09
chr1	373	2	249250621	8.02405e-09
chr1	375	1	249250621	4.01203e-09
chr1	378	1	249250621	4.01203e-09
chr1	380	1	249250621	4.01203e-09
chr1	381	2	249250621	8.02405e-09
chr1	384	1	249250621	4.01203e-09
chr1	386	2	249250621	8.02405e-09
chr1	389	1	249250621	4.01203e-09
chr1	392	1	249250621	4.01203e-09
chr1	394	1	249250621	4.01203e-09
chr1	396	1	249250621	4.01203e-09
chr1	398	1	249250621	4.01203e-09
chr1	400	1	249250621	4.01203e-09
chr1	402	1	249250621	4.01203e-09
chr1	404	1	249250621	4.01203e-09
chr1	405	1	249250621	4.01203e-09
chr1	407	1	249250621	4.01203e-09
chr1	411	1	249250621	4.01203e-09
chr1	412	1	249250621	4.01203e-09
chr1	417	2	249250621	8.02405e-09
chr1	419	1	249250621	4.01203e-09
chr1	422	2	249250621	8.02405e-09
chr1	426	2	249250621	8.02405e-09
chr1	429	2	249250621	8.02405e-09
chr1	432	3	249250621	1.20361e-08
chr1	433	2	249250621	8.02405e-09
chr1	435	4	249250621	1.60481e-08
chr1	436	1	249250621	4.01203e-09
chr1	437	3	249250621	1.20361e-08
chr1	438	1	249250621	4.01203e-09
chr1	439	1	249250621	4.01203e-09
chr1	441	2	249250621	8.02405e-09
chr1	445	1	249250621	4.01203e-09
chr1	446	1	249250621	4.01203e-09
chr1	449	1	249250621	4.01203e-09
chr1	451	2	249250621	8.02405e-09
chr1	454	1	249250621	4.01203e-09
chr1	456	1	249250621	4.01203e-09
chr1	457	1	249250621	4.01203e-09
chr1	458	3	249250621	1.20361e-08
chr1	462	2	249250621	8.02405e-09
chr1	463	2	249250621	8.02405e-09
chr1	464	1	249250621	4.01203e-09
chr1	466	3	249250621	1.20361e-08
chr1	467	1	249250621	4.01203e-09
chr1	468	2	249250621	8.02405e-09
chr1	469	1	249250621	4.01203e-09
chr1	470	2	249250621	8.02405e-09
chr1	474	1	249250621	4.01203e-09
chr1	476	1	249250621	4.01203e-09
chr1	478	2	249250621	8.02405e-09
chr1	480	1	249250621	4.01203e-09
chr1	482	1	249250621	4.01203e-09
chr1	484	1	249250621	4.01203e-09
chr1	486	1	249250621	4.01203e-09
chr1	487	1	249250621	4.01203e-09
chr1	488	1	249250621	4.01203e-09
chr1	490	1	249250621	4.01203e-09
chr1	493	1	249250621	4.01203e-09
chr1	496	1	249250621	4.01203e-09
chr1	497	1	249250621	4.01203e-09
chr1	498	1	249250621	4.01203e-09
chr1	499	1	249250621	4.01203e-09
chr1	514	1	249250621	4.01203e-09
chr1	538	1	249250621	4.01203e-09
chr1	539	1	249250621	4.01203e-09
chr1	545	1	249250621	4.01203e-09
chr1	571	1	249250621	4.01203e-09
chr1	584	1	249250621	4.01203e-09
chr1	594	1	249250621	4.01203e-09
chr1	599	1	249250621	4.01203e-09
chr1	604	1	249250621	4.01203e-09
chr1	623	1	249250621	4.01203e-09
chr1	625	1	249250621	4.01203e-09
chr1	626	1	249250621	4.01203e-09
chr1	641	1	249250621	4.01203e-09
chr1	659	1	249250621	4.01203e-09
chr1	673	1	249250621	4.01203e-09
chr1	688	1	249250621	4.01203e-09
chr1	698	1	249250621	4.01203e-09
chr1	715	1	249250621	4.01203e-09
chr1	754	1	249250621	4.01203e-09
chr1	760	1	249250621	4.01203e-09
chr1	766	1	249250621	4.01203e-09
chr1	778	1	249250621	4.01203e-09
chr1	791	1	249250621	4.01203e-09
chr1	794	1	249250621	4.01203e-09
chr1	813	1	249250621	4.01203e-09
chr1	822	1	249250621	4.01203e-09
chr1	846	1	249250621	4.01203e-09
chr1	850	1	249250621	4.01203e-09
chr1	857	1	249250621	4.01203e-09
chr1	861	1	249250621	4.01203e-09
chr1	894	1	249250621	4.01203e-09
chr1	912	1	249250621	4.01203e-09
chr1	926	1	249250621	4.01203e-09
chr1	937	1	249250621	4.01203e-09
chr1	947	1	249250621	4.01203e-09
chr1	955	1	249250621	4.01203e-09
chr1	963	1	249250621	4.01203e-09
chr1	971	1	249250621	4.01203e-09
chr1	974	1	249250621	4.01203e-09
chr1	980	1	249250621	4.01203e-09
chr1	981	1	249250621	4.01203e-09
chr1	997	1	249250621	4.01203e-09
chr1	1005	1	249250621	4.01203e-09
chr1	1012	2	249250621	8.02405e-09
chr1	1017	1	249250621	4.01203e-09
chr1	1021	1	249250621	4.01203e-09
chr1	1024	2	249250621	8.02405e-09
chr1	1046	2	249250621	8.02405e-09
chr1	1061	1	249250621	4.01203e-09
chr1	1068	1	249250621	4.01203e-09
chr1	1076	1	249250621	4.01203e-09
chr1	1079	1	249250621	4.01203e-09
chr1	1100	1	249250621	4.01203e-09
chr1	1101	1	249250621	4.01203e-09
chr1	1120	1	249250621	4.01203e-09
chr1	1129	1	249250621	4.01203e-09
chr1	1135	1	249250621	4.01203e-09
chr1	1144	1	249250621	4.01203e-09
chr1	1166	1	249250621	4.01203e-09
chr1	1169	1	249250621	4.01203e-09
chr1	1185	1	249250621	4.01203e-09
chr1	1188	1	249250621	4.01203e-09
chr1	1193	1	249250621	4.01203e-09
chr1	1201	1	249250621	4.01203e-09
chr1	1215	1	249250621	4.01203e-09
chr1	1223	1	249250621	4.01203e-09
chr1	1224	1	249250621	4.01203e-09
chr1	1253	1	249250621	4.01203e-09
chr1	1264	1	249250621	4.01203e-09
chr1	1276	1	249250621	4.01203e-09
chr1	1283	1	249250621	4.01203e-09
chr1	1293	1	249250621	4.01203e-09
chr1	1310	2	249250621	8.02405e-09
chr1	1330	1	249250621	4.01203e-09
chr1	1336	1	249250621	4.01203e-09
chr1	1353	1	249250621	4.01203e-09
chr1	1361	1	249250621	4.01203e-09
chr1	1390	1	249250621	4.01203e-09
chr1	1396	1	249250621	4.01203e-09
chr1	1398	1	249250621	4.01203e-09
chr1	1405	2	249250621	8.02405e-09
chr1	1415	1	249250621	4.01203e-09
chr1	1433	1	249250621	4.01203e-09
chr1	1435	1	249250621	4.01203e-09
chr1	1438	1	249250621	4.01203e-09
chr1	1464	1	249250621	4.01203e-09
chr1	1467	1	249250621	4.01203e-09
chr1	1478	1	249250621	4.01203e-09
chr1	1479	1	249250621	4.01203e-09
chr1	1482	1	249250621	4.01203e-09
chr1	1493	1	249250621	4.01203e-09
chr1	1496	1	249250621	4.01203e-09
chr1	1511	2	249250621	8.02405e-09
chr1	1531	1	249250621	4.01203e-09
chr1	1541	1	249250621	4.01203e-09
chr1	1554	1	249250621	4.01203e-09
chr1	1559	1	249250621	4.01203e-09
chr1	1561	1	249250621	4.01203e-09
chr1	1564	2	249250621	8.02405e-09
chr1	1575	1	249250621	4.01203e-09
chr1	1591	1	249250621	4.01203e-09
chr1	1607	1	249250621	4.01203e-09
chr1	1610	2	249250621	8.02405e-09
chr1	1612	1	249250621	4.01203e-09
chr1	1615	1	249250621	4.01203e-09
chr1	1617	1	249250621	4.01203e-09
chr1	1621	2	249250621	8.02405e-09
chr1	1629	1	249250621	4.01203e-09
chr1	1639	2	249250621	8.02405e-09
chr1	1644	1	249250621	4.01203e-09
chr1	1646	1	249250621	4.01203e-09
chr1	1649	1	249250621	4.01203e-09
chr1	1656	1	249250621	4.01203e-09
chr1	1658	1	249250621	4.01203e-09
chr1	1674	1	249250621	4.01203e-09
chr1	1687	1	249250621	4.01203e-09
chr1	1695	1	249250621	4.01203e-09
chr1	1709	2	249250621	8.02405e-09
chr1	1714	1	249250621	4.01203e-09
chr1	1718	2	249250621	8.02405e-09
chr1	1722	1	249250621	4.01203e-09
chr1	1723	1	249250621	4.01203e-09
chr1	1727	1	249250621	4.01203e-09
chr1	1730	1	249250621	4.01203e-09
chr1	1733	1	249250621	4.01203e-09
chr1	1737	1	249250621	4.01203e-09
chr1	1745	2	249250621	8.02405e-09
chr1	1746	2	249250621	8.02405e-09
chr1	1757	1	249250621	4.01203e-09
chr1	1765	1	249250621	4.01203e-09
chr1	1769	1	249250621	4.01203e-09
chr1	1777	1	249250621	4.01203e-09
chr1	1788	1	249250621	4.01203e-09
chr1	1793	1	249250621	4.01203e-09
chr1	1795	1	249250621	4.01203e-09
chr1	1802	1	249250621	4.01203e-09
chr1	1818	1	249250621	4.01203e-09
chr1	1819	1	249250621	4.01203e-09
chr1	1820	1	249250621	4.01203e-09
chr1	1825	1	249250621	4.01203e-09
chr1	1828	1	249250621	4.01203e-09
chr1	1829	1	249250621	4.01203e-09
chr1	1837	1	249250621	4.01203e-09
chr1	1839	2	249250621	8.02405e-09
chr1	1841	2	249250621	8.02405e-09
chr1	1843	1	249250621	4.01203e-09
chr1	1846	1	249250621	4.01203e-09
chr1	1848	1	249250621	4.01203e-09
chr1	1852	1	249250621	4.01203e-09
chr1	1855	1	249250621	4.01203e-09
chr1	1856	1	249250621	4.01203e-09
chr1	1857	1	249250621	4.01203e-09
chr1	1862	1	249250621	4.01203e-09
chr1	1863	2	249250621	8.02405e-09
chr1	1865	1	249250621	4.01203e-09
chr1	1866	1	249250621	4.01203e-09
chr1	1869	1	249250621	4.01203e-09
chr1	1872	1	249250621	4.01203e-09
chr1	1873	1	249250621	4.01203e-09
chr1	1876	1	249250621	4.01203e-09
chr1	1879	2	249250621	8.02405e-09
chr1	1881	1	249250621	4.01203e-09
chr1	1882	1	249250621	4.01203e-09
chr1	1889	1	249250621	4.01203e-09
chr1	1890	2	249250621	8.02405e-09
chr1	1892	1	249250621	4.01203e-09
chr1	1895	1	249250621	4.01203e-09
chr1	1896	1	249250621	4.01203e-09
chr1	1899	1	249250621	4.01203e-09
chr1	1901	1	249250621	4.01203e-09
chr1	1902	1	249250621	4.01203e-09
chr1	1906	2	249250621	8.02405e-09
chr1	1909	1	249250621	4.01203e-09
chr1	1911	1	249250621	4.01203e-09
chr1	1913	2	249250621	8.02405e-09
chr1	1916	1	249250621	4.01203e-09
chr1	1917	2	249250621	8.02405e-09
chr1	1920	1	249250621	4.01203e-09
chr1	1921	1	249250621	4.01203e-09
chr1	1927	1	249250621	4.01203e-09
chr1	1938	1	249250621	4.01203e-09
chr1	1939	1	249250621	4.01203e-09
chr1	1942	2	249250621	8.02405e-09
chr1	1944	1	249250621	4.01203e-09
chr1	1949	1	249250621	4.01203e-09
chr1	1950	1	249250621	4.01203e-09
chr1	1952	1	249250621	4.01203e-09
chr1	1955	1	249250621	4.01203e-09
chr1	1956	1	249250621	4.01203e-09
chr1	1958	1	249250621	4.01203e-09
chr1	1960	1	249250621	4.01203e-09
chr1	1962	1	249250621	4.01203e-09
chr1	1963	3	249250621	1.20361e-08
chr1	1965	1	249250621	4.01203e-09
chr1	1967	1	249250621	4.01203e-09
chr1	1968	3	249250621	1.20361e-08
chr1	1969	3	249250621	1.20361e-08
chr1	1970	2	249250621	8.02405e-09
chr1	1971	1	249250621	4.01203e-09
chr1	1972	1	249250621	4.01203e-09
chr1	1973	3	249250621	1.20361e-08
chr1	1976	1	249250621	4.01203e-09
chr1	1977	2	249250621	8.02405e-09
chr1	1983	1	249250621	4.01203e-09
chr1	1987	2	249250621	8.02405e-09
chr1	1990	2	249250621	8.02405e-09
chr1	1991	1	249250621	4.01203e-09
chr1	1992	2	249250621	8.02405e-09
chr1	1993	1	249250621	4.01203e-09
chr1	1994	3	249250621	1.20361e-08
chr1	1996	1	249250621	4.01203e-09
chr1	1998	3	249250621	1.20361e-08
chr1	1999	3	249250621	1.20361e-08
chr1	2000	2	249250621	8.02405e-09
chr1	2002	2	249250621	8.02405e-09
chr1	2003	2	249250621	8.02405e-09
chr1	2004	3	249250621	1.20361e-08
chr1	2005	1	249250621	4.01203e-09
chr1	2006	2	249250621	8.02405e-09
chr1	2007	2	249250621	8.02405e-09
chr1	2008	4	249250621	1.60481e-08
chr1	2009	5	249250621	2.00601e-08
chr1	2010	1	249250621	4.01203e-09
chr1	2011	2	249250621	8.02405e-09
chr1	2012	2	249250621	8.02405e-09
chr1	2013	1	249250621	4.01203e-09
chr1	2014	1	249250621	4.01203e-09
chr1	2015	1	249250621	4.01203e-09
chr1	2016	2	249250621	8.02405e-09
chr1	2017	3	249250621	1.20361e-08
chr1	2018	3	249250621	1.20361e-08
chr1	2019	3	249250621	1.20361e-08
chr1	2021	1	249250621	4.01203e-09
chr1	2022	5	249250621	2.00601e-08
chr1	2023	2	249250621	8.02405e-09
chr1	2025	4	249250621	1.60481e-08
chr1	2029	2	249250621	8.02405e-09
chr1	2030	1	249250621	4.01203e-09
chr1	2031	2	249250621	8.02405e-09
chr1	2032	2	249250621	8.02405e-09
chr1	2035	1	249250621	4.01203e-09
chr1	2037	2	249250621	8.02405e-09
chr1	2038	3	249250621	1.20361e-08
chr1	2039	1	249250621	4.01203e-09
chr1	2040	2	249250621	8.02405e-09
chr1	2042	2	249250621	8.02405e-09
chr1	2044	1	249250621	4.01203e-09
chr1	2048	1	249250621	4.01203e-09
chr1	2049	1	249250621	4.01203e-09
chr1	2051	3	249250621	1.20361e-08
chr1	2052	1	249250621	4.01203e-09
chr1	2054	1	249250621	4.01203e-09
chr1	2057	2	249250621	8.02405e-09
chr1	2058	2	249250621	8.02405e-09
chr1	2059	2	249250621	8.02405e-09
chr1	2062	2	249250621	8.02405e-09
chr1	2064	2	249250621	8.02405e-09
chr1	2065	1	249250621	4.01203e-09
chr1	2066	2	249250621	8.02405e-09
chr1	2067	2	249250621	8.02405e-09
chr1	2071	2	249250621	8.02405e-09
chr1	2073	1	249250621	4.01203e-09
chr1	2074	2	249250621	8.02405e-09
chr1	2075	2	249250621	8.02405e-09
chr1	2076	1	249250621	4.01203e-09
chr1	2077	2	249250621	8.02405e-09
chr1	2078	3	249250621	1.20361e-08
chr1	2079	1	249250621	4.01203e-09
chr1	2081	3	249250621	1.20361e-08
chr1	2083	2	249250621	8.02405e-09
chr1	2084	1	249250621	4.01203e-09
chr1	2085	2	249250621	8.02405e-09
chr1	2086	4	249250621	1.60481e-08
chr1	2087	2	249250621	8.02405e-09
chr1	2088	1	249250621	4.01203e-09
chr1	2089	1	249250621	4.01203e-09
chr1	2091	1	249250621	4.01203e-09
chr1	2092	2	249250621	8.02405e-09
chr1	2093	2	249250621	8.02405e-09
chr1	2094	1	249250621	4.01203e-09
chr1	2095	1	249250621	4.01203e-09
chr1	2096	3	249250621	1.20361e-08
chr1	2097	2	249250621	8.02405e-09
chr1	2098	2	249250621	8.02405e-09
chr1	2100	1	249250621	4.01203e-09
chr1	2103	1	249250621	4.01203e-09
chr1	2104	2	249250621	8.02405e-09
chr1	2105	2	249250621	8.02405e-09
chr1	2106	2	249250621	8.02405e-09
chr1	2107	2	249250621	8.02405e-09
chr1	2109	3	249250621	1.20361e-08
chr1	2111	2	249250621	8.02405e-09
chr1	2112	1	249250621	4.01203e-09
chr1	2113	1	249250621	4.01203e-09
chr1	2115	2	249250621	8.02405e-09
chr1	2117	2	249250621	8.02405e-09
chr1	2118	1	249250621	4.01203e-09
chr1	2119	1	249250621	4.01203e-09
chr1	2120	1	249250621	4.01203e-09
